bucketID: 0
132192740, 1, 2, 2016-11-14 07:32:08, 2016-11-14 07:43:47, N, 1, None, None, None, None, 1, 2.74, 11, 0, 0.5, 2.36, 0, None, 0.3, 14.16, 1, None, None, None, 238, 68, None, None
132192741, 1, 2, 2016-11-14 07:32:08, 2016-11-14 07:51:56, N, 1, None, None, None, None, 3, 3.05, 15, 0, 0.5, 3.16, 0, None, 0.3, 18.96, 1, None, None, None, 239, 161, None, None
132192742, 1, 2, 2016-11-14 07:32:08, 2016-11-14 07:41:19, N, 1, None, None, None, None, 2, 0.93, 7.5, 0, 0.5, 1.66, 0, None, 0.3, 9.96, 1, None, None, None, 237, 161, None, None
132192743, 1, 2, 2016-11-14 07:32:09, 2016-11-14 07:48:59, N, 1, None, None, None, None, 1, 2.98, 14, 0, 0.5, 2.96, 0, None, 0.3, 17.76, 1, None, None, None, 25, 125, None, None
132192744, 1, 1, 2016-11-14 07:32:10, 2016-11-14 07:55:03, N, 1, None, None, None, None, 1, 3.70, 17, 0, 0.5, 3, 0, None, 0.3, 20.8, 1, None, None, None, 162, 125, None, None
132192745, 1, 1, 2016-11-14 07:32:10, 2016-11-14 08:05:19, N, 1, None, None, None, None, 1, 8.20, 30, 0, 0.5, 0, 0, None, 0.3, 30.8, 1, None, None, None, 264, 50, None, None
132192746, 1, 1, 2016-11-14 07:32:10, 2016-11-14 07:39:02, N, 1, None, None, None, None, 1, 1.30, 7, 0, 0.5, 1.95, 0, None, 0.3, 9.75, 1, None, None, None, 113, 164, None, None
interval 2: 0.680000 10.800000
############################################
bucketID: 3
132192747, 1, 2, 2016-11-14 07:32:10, 2016-11-14 07:47:39, N, 1, None, None, None, None, 2, 2.99, 12.5, 0, 0.5, 1, 0, None, 0.3, 14.3, 1, None, None, None, 236, 230, None, None
132192748, 1, 2, 2016-11-14 07:32:10, 2016-11-14 07:46:11, N, 1, None, None, None, None, 1, 2.15, 11, 0, 0.5, 1, 0, None, 0.3, 12.8, 1, None, None, None, 164, 211, None, None
132192749, 1, 2, 2016-11-14 07:32:10, 2016-11-14 07:48:52, N, 1, None, None, None, None, 2, 1.95, 12, 0, 0.5, 0, 0, None, 0.3, 12.8, 2, None, None, None, 237, 140, None, None
132192750, 1, 2, 2016-11-14 07:32:10, 2016-11-14 07:38:21, N, 1, None, None, None, None, 1, 0.97, 6, 0, 0.5, 1.36, 0, None, 0.3, 8.16, 1, None, None, None, 140, 162, None, None
132192751, 1, 1, 2016-11-14 07:32:11, 2016-11-14 07:44:05, N, 1, None, None, None, None, 2, 1.50, 9, 0, 0.5, 1.95, 0, None, 0.3, 11.75, 1, None, None, None, 170, 90, None, None
132192752, 1, 1, 2016-11-14 07:32:11, 2016-11-14 07:39:57, N, 1, None, None, None, None, 1, 2.00, 8.5, 0, 0.5, 1.85, 0, None, 0.3, 11.15, 1, None, None, None, 166, 239, None, None
132192753, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:39:47, N, 1, None, None, None, None, 1, 1.44, 7.5, 0, 0.5, 1.66, 0, None, 0.3, 9.96, 1, None, None, None, 236, 163, None, None
132192754, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:34:40, N, 1, None, None, None, None, 6, 0.51, 4, 0, 0.5, 0, 0, None, 0.3, 4.8, 2, None, None, None, 162, 170, None, None
132192755, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:36:56, N, 1, None, None, None, None, 1, 1.41, 6.5, 0, 0.5, 1.46, 0, None, 0.3, 8.76, 1, None, None, None, 231, 249, None, None
132192756, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:46:48, N, 1, None, None, None, None, 1, 2.61, 12, 0, 0.5, 2.56, 0, None, 0.3, 15.36, 1, None, None, None, 263, 161, None, None
132192757, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:41:36, N, 1, None, None, None, None, 3, 2.31, 9.5, 0, 0.5, 0, 0, None, 0.3, 10.3, 2, None, None, None, 114, 161, None, None
132192758, 1, 2, 2016-11-14 07:32:11, 2016-11-14 07:43:55, N, 1, None, None, None, None, 3, 2.09, 9.5, 0, 0.5, 0, 0, None, 0.3, 10.3, 2, None, None, None, 161, 236, None, None
132192759, 1, 1, 2016-11-14 07:32:12, 2016-11-14 07:37:24, N, 1, None, None, None, None, 2, 0.90, 5.5, 0, 0.5, 0, 0, None, 0.3, 6.3, 2, None, None, None, 162, 161, None, None
132192760, 1, 1, 2016-11-14 07:32:12, 2016-11-14 07:40:52, N, 1, None, None, None, None, 1, 1.10, 7.5, 0, 0.5, 2, 0, None, 0.3, 10.3, 1, None, None, None, 143, 163, None, None
132192761, 1, 2, 2016-11-14 07:32:12, 2016-11-14 07:39:36, N, 1, None, None, None, None, 1, 1.36, 7.5, 0, 0.5, 1.66, 0, None, 0.3, 9.96, 1, None, None, None, 211, 13, None, None
132192762, 1, 1, 2016-11-14 07:32:13, 2016-11-14 07:35:22, N, 1, None, None, None, None, 1, 0.80, 4.5, 0, 0.5, 0, 0, None, 0.3, 5.3, 2, None, None, None, 237, 162, None, None
132192763, 1, 2, 2016-11-14 07:32:13, 2016-11-14 07:51:10, N, 1, None, None, None, None, 1, 2.54, 13.5, 0, 0.5, 1, 0, None, 0.3, 15.3, 1, None, None, None, 229, 43, None, None
132192764, 1, 2, 2016-11-14 07:32:13, 2016-11-14 07:44:16, N, 1, None, None, None, None, 1, 2.61, 10.5, 0, 0.5, 2.25, 0, None, 0.3, 13.55, 1, None, None, None, 170, 263, None, None
132192765, 1, 1, 2016-11-14 07:32:14, 2016-11-14 07:35:37, N, 1, None, None, None, None, 1, 0.80, 4.5, 0, 0.5, 0, 0, None, 0.3, 5.3, 1, None, None, None, 42, 152, None, None
132192766, 1, 2, 2016-11-14 07:32:14, 2016-11-14 07:36:51, N, 1, None, None, None, None, 1, 1.03, 6, 0, 0.5, 1.36, 0, None, 0.3, 8.16, 1, None, None, None, 107, 170, None, None
interval 3: 0.510000 2.990000
############################################
bucketID: 4
