# This file contains the statistics of trip_distance data in NYC datasets
# There are total: 147 550 563 values, in which there are 7670 distinct values
# We also count the number of repeatation for each value as follows: 
('49.67', 1)
('49.64', 4)
('49.65', 7)
('64.80', 6)
('64.85', 1)
('64.84', 3)
('50.69', 2)
('64.89', 1)
('64.88', 1)
('11.85', 5238)
('11.84', 5306)
('11.87', 5101)
('11.86', 5225)
('11.81', 5306)
('11.80', 45820)
('11.83', 5183)
('11.82', 5228)
('11.89', 5181)
('11.88', 5128)
('69.59', 1)
('69.54', 1)
('69.50', 4)
('47.54', 2)
('90.71', 1)
('135.00', 2)
('13.83', 2207)
('13.82', 2215)
('13.81', 2187)
('13.80', 19253)
('13.87', 2245)
('13.86', 2164)
('13.85', 2127)
('13.84', 2163)
('13.89', 2163)
('13.88', 2230)
('31.18', 33)
('31.19', 31)
('31.14', 23)
('31.15', 31)
('31.16', 40)
('31.17', 31)
('31.10', 291)
('31.11', 30)
('31.12', 31)
('31.13', 29)
('-0.72', 1)
('58.88', 1)
('112.38', 1)
('23.84', 205)
('23.85', 193)
('23.86', 204)
('23.87', 205)
('23.80', 1749)
('23.81', 216)
('23.82', 197)
('23.83', 198)
('23.88', 197)
('23.89', 194)
('18.88', 3333)
('18.89', 3198)
('18.82', 3354)
('18.83', 3367)
('18.80', 29173)
('18.81', 3362)
('18.86', 3409)
('18.87', 3340)
('18.84', 3478)
('18.85', 3376)
('100.78', 1)
('100.73', 1)
('100.70', 1)
('805.90', 1)
('174.90', 1)
('99.18', 1)
('99.16', 1)
('99.10', 1)
('99.80', 1)
('80.93', 1)
('25.82', 141)
('25.83', 112)
('25.80', 1073)
('25.81', 114)
('25.86', 99)
('25.87', 107)
('25.84', 114)
('25.85', 112)
('43.15', 4)
('43.14', 4)
('25.88', 101)
('43.16', 4)
('43.11', 4)
('43.10', 45)
('43.13', 5)
('43.12', 6)
('85.04', 1)
('27.88', 145)
('27.89', 113)
('41.19', 9)
('41.18', 3)
('27.80', 1092)
('27.81', 108)
('27.82', 137)
('27.83', 130)
('27.84', 116)
('27.85', 133)
('27.86', 116)
('41.14', 6)
('54.91', 3)
('54.92', 1)
('36.24', 14)
('36.25', 24)
('36.26', 18)
('36.27', 20)
('36.20', 157)
('36.21', 29)
('36.22', 21)
('36.23', 15)
('36.28', 26)
('36.29', 27)
('45.61', 2)
('77.70', 2)
('95.60', 2)
('77.74', 1)
('77.77', 1)
('34.62', 18)
('34.63', 16)
('34.60', 153)
('34.61', 26)
('34.66', 20)
('34.67', 22)
('34.64', 13)
('34.65', 15)
('34.68', 21)
('34.69', 20)
('29.78', 63)
('88.40', 3)
('76.78', 1)
('9.69', 9619)
('9.68', 9598)
('40.07', 13)
('40.06', 9)
('9.65', 9668)
('9.64', 9742)
('29.79', 54)
('76.74', 1)
('29.77', 72)
('29.76', 57)
('29.75', 52)
('29.74', 56)
('29.73', 61)
('29.72', 63)
('29.71', 71)
('29.70', 560)
('9.61', 9567)
('9.60', 88505)
('.58', 243169)
('.59', 248760)
('.56', 230252)
('.57', 236822)
('.54', 219764)
('.55', 225542)
('.52', 206932)
('.53', 213666)
('.50', 2014113)
('.51', 200364)
('74.32', 2)
('74.34', 1)
('97.28', 1)
('153.40', 1)
('124.35', 1)
('61.08', 1)
('61.09', 1)
('61.02', 1)
('61.00', 11)
('61.06', 3)
('1.29', 285738)
('500.80', 2)
('86.10', 1)
('1.28', 288274)
('63.00', 3)
('63.01', 1)
('63.02', 1)
('85.90', 4)
('63.07', 1)
('63.09', 2)
('79.67', 2)
('280.16', 1)
('84.10', 2)
('15.80', 21577)
('79.60', 3)
('71.65', 1)
('71.64', 2)
('2.08', 162588)
('71.60', 6)
('2.04', 168551)
('2.05', 166153)
('2.06', 164582)
('2.07', 164285)
('2.00', 1579851)
('2.01', 171190)
('2.02', 170903)
('2.03', 169566)
('164.78', 1)
('120.52', 1)
('234410.60', 1)
('103.84', 1)
('65.14', 1)
('1.89', 189415)
('1.88', 191643)
('56.20', 16)
('56.21', 2)
('56.26', 1)
('1667347.90', 1)
('1.81', 200872)
('1.80', 1857781)
('1.83', 199054)
('1.82', 199263)
('1.85', 194390)
('1.84', 196511)
('1.87', 191824)
('1.86', 193673)
('168.00', 1)
('110.30', 2)
('66.59', 3)
('66.54', 4)
('83.90', 1)
('66.56', 1)
('66.57', 1)
('66.50', 5)
('66.52', 1)
('65.18', 2)
('601.30', 1)
('233.80', 1)
('158.80', 2)
('59.56', 2)
('59.54', 1)
('59.55', 1)
('59.52', 2)
('59.50', 8)
('59.59', 1)
('189.00', 2)
('136.40', 1)
('49.40', 16)
('49.41', 1)
('49.42', 4)
('49.43', 3)
('49.44', 2)
('49.45', 5)
('49.46', 2)
('49.47', 3)
('49.48', 3)
('49.49', 3)
('17.65', 5365)
('17.64', 5382)
('17.67', 5310)
('17.66', 5549)
('17.61', 5311)
('44.06', 10)
('17.63', 5365)
('17.62', 5439)
('44.09', 3)
('44.08', 3)
('17.69', 5407)
('17.68', 5435)
('55.20', 9)
('55.27', 4)
('55.25', 2)
('69.78', 1)
('69.73', 1)
('69.70', 3)
('69.76', 1)
('3.36', 66265)
('3.37', 65679)
('3.34', 67396)
('3.35', 66752)
('3.32', 67928)
('3.33', 67542)
('3.30', 618049)
('3.31', 67838)
('135.60', 1)
('3.38', 65148)
('3.39', 65008)
('154.80', 1)
('31.78', 29)
('31.79', 36)
('65.02', 2)
('65.00', 6)
('65.01', 1)
('31.72', 23)
('31.73', 30)
('31.70', 238)
('31.71', 37)
('31.76', 36)
('31.77', 35)
('31.74', 22)
('31.75', 28)
('112.10', 1)
('112.15', 1)
('82.00', 2)
('100.50', 2)
('99.35', 1)
('99.30', 2)
('41.16', 6)
('45.91', 5)
('38.99', 10)
('38.98', 13)
('38.97', 8)
('38.96', 6)
('52.24', 4)
('38.94', 6)
('38.93', 9)
('38.92', 9)
('52.20', 26)
('38.90', 102)
('73.58', 1)
('43.39', 8)
('43.38', 9)
('74.82', 1)
('43.33', 5)
('43.32', 4)
('43.31', 9)
('43.30', 50)
('43.37', 7)
('43.36', 3)
('43.35', 6)
('43.34', 8)
('41.71', 3)
('41.70', 76)
('41.73', 2)
('41.72', 7)
('41.75', 7)
('41.74', 9)
('41.77', 6)
('41.76', 3)
('41.79', 3)
('41.78', 7)
('172.00', 3)
('14.15', 2027)
('14.14', 1972)
('14.17', 1990)
('14.16', 1983)
('14.11', 1953)
('14.10', 17735)
('14.13', 2051)
('14.12', 1990)
('14.19', 2025)
('14.18', 1947)
('36.42', 19)
('36.43', 18)
('36.40', 164)
('36.41', 23)
('36.46', 17)
('36.47', 27)
('36.44', 19)
('36.45', 9)
('111.40', 3)
('36.48', 18)
('36.49', 17)
('170.00', 2)
('15.92', 2563)
('15.93', 2505)
('15.90', 22050)
('15.91', 2417)
('15.96', 2541)
('15.97', 2466)
('15.94', 2469)
('15.95', 2303)
('15.98', 2488)
('15.99', 2573)
('34.48', 26)
('34.49', 19)
('34.40', 161)
('34.41', 25)
('34.42', 25)
('34.43', 16)
('34.44', 17)
('34.45', 15)
('34.46', 21)
('34.47', 15)
('800.60', 1)
('7948000.00', 1)
('76.10', 2)
('76.12', 1)
('76.16', 1)
('95.01', 1)
('95.00', 2)
('71.61', 2)
('2.09', 161465)
('74.14', 1)
('74.13', 1)
('74.11', 1)
('74.10', 2)
('160.10', 1)
('97.01', 1)
('156.70', 1)
('61.20', 9)
('72.68', 1)
('284.00', 1)
('61.25', 1)
('61.27', 1)
('61.28', 1)
('61.29', 1)
('86.30', 1)
('86.35', 1)
('86.36', 1)
('-4.5', 79)
('8.95', 10153)
('8.94', 10329)
('8.97', 10208)
('71.40', 3)
('8.91', 10038)
('8.90', 92044)
('8.93', 10437)
('8.92', 10457)
('2.22', 145537)
('2.23', 145004)
('2.20', 1351581)
('2.21', 147584)
('8.99', 10115)
('8.98', 10256)
('2.24', 144539)
('2.25', 143313)
('93.81', 1)
('1663428.00', 1)
('93.80', 1)
('56.08', 1)
('56.09', 2)
('56.00', 16)
('56.01', 4)
('56.02', 2)
('56.03', 4)
('56.04', 1)
('56.05', 2)
('122.34', 1)
('168.20', 1)
('66.30', 3)
('66.35', 1)
('4.77', 30747)
('4.76', 30946)
('4.75', 30582)
('4.74', 31038)
('4.73', 31023)
('4.72', 31405)
('4.71', 31287)
('4.70', 285062)
('4.79', 30569)
('4.78', 30857)
('57.36', 1)
('57.37', 2)
('57.34', 2)
('57.35', 1)
('57.32', 2)
('57.33', 1)
('57.30', 11)
('57.31', 1)
('57.38', 1)
('57.39', 2)
('73.93', 1)
('73.94', 1)
('73.99', 1)
('24.96', 119)
('24.97', 130)
('24.94', 127)
('24.95', 128)
('24.92', 123)
('24.93', 113)
('24.90', 1160)
('24.91', 147)
('59.74', 1)
('59.75', 2)
('59.76', 1)
('59.77', 2)
('59.70', 10)
('59.71', 3)
('24.98', 138)
('24.99', 128)
('70.50', 3)
('30.66', 39)
('127.60', 1)
('64.00', 8)
('64.03', 1)
('26.98', 111)
('26.99', 116)
('26.94', 109)
('26.95', 91)
('26.96', 123)
('26.97', 120)
('26.90', 1027)
('26.91', 112)
('26.92', 112)
('26.93', 117)
('222.90', 1)
('44.69', 4)
('17.42', 5328)
('17.41', 5141)
('17.40', 46509)
('17.47', 5231)
('72.10', 1)
('17.45', 5416)
('17.44', 5302)
('44.61', 3)
('44.60', 52)
('17.49', 5327)
('17.48', 5376)
('44.65', 4)
('44.64', 2)
('44.67', 6)
('44.66', 2)
('167.30', 1)
('69.10', 4)
('56.22', 1)
('56.23', 4)
('56.25', 3)
('31.50', 250)
('31.51', 32)
('31.52', 41)
('31.53', 33)
('31.54', 33)
('31.55', 32)
('31.56', 25)
('31.57', 31)
('31.58', 22)
('31.59', 35)
('107.96', 1)
('56.29', 2)
('65.29', 1)
('65.25', 1)
('65.27', 1)
('65.20', 4)
('65.21', 2)
('65.22', 1)
('65.23', 1)
('181.80', 2)
('80.00', 1)
('52.25', 4)
('226.40', 1)
('52.22', 2)
('18.48', 4218)
('18.49', 4118)
('18.46', 4119)
('18.47', 4183)
('18.44', 4315)
('18.45', 4204)
('18.42', 4330)
('18.43', 4440)
('18.40', 36588)
('18.41', 4423)
('100.30', 1)
('105.90', 3)
('105.97', 1)
('50.08', 5)
('50.09', 4)
('50.06', 2)
('50.07', 4)
('50.04', 2)
('50.05', 3)
('50.02', 3)
('50.03', 1)
('50.00', 30)
('55.39', 2)
('41.34', 10)
('99.54', 1)
('436428.40', 1)
('52.04', 2)
('52.05', 1)
('52.06', 1)
('52.07', 2)
('52.00', 21)
('52.01', 2)
('52.02', 1)
('52.03', 3)
('52.09', 1)
('123.50', 1)
('46.23', 5)
('1792.50', 1)
('46.22', 6)
('43.51', 1)
('43.50', 40)
('43.53', 6)
('43.52', 3)
('43.55', 5)
('98.50', 1)
('43.57', 4)
('43.56', 9)
('43.59', 4)
('43.58', 6)
('20.81', 1455)
('20.80', 12510)
('20.83', 1538)
('20.82', 1489)
('20.85', 1522)
('20.84', 1513)
('20.87', 1379)
('20.86', 1428)
('20.89', 1424)
('20.88', 1430)
('201.10', 1)
('46.20', 34)
('173.80', 4)
('41.59', 11)
('41.58', 6)
('41.57', 10)
('41.56', 4)
('41.55', 13)
('41.54', 5)
('41.53', 9)
('41.52', 7)
('41.51', 5)
('41.50', 68)
('55.37', 2)
('46.26', 3)
('172.20', 3)
('70.74', 1)
('403.50', 1)
('14.33', 1972)
('14.32', 1928)
('14.31', 1985)
('14.30', 17444)
('14.37', 1921)
('14.36', 2012)
('14.35', 1961)
('14.34', 1929)
('46.25', 4)
('14.39', 1920)
('14.38', 1947)
('36.68', 20)
('36.69', 25)
('159.60', 1)
('36.60', 147)
('36.61', 21)
('36.62', 15)
('36.63', 25)
('36.64', 26)
('36.65', 19)
('36.66', 23)
('36.67', 19)
('46.24', 5)
('89.22', 1)
('276.20', 1)
('12.75', 3343)
('12.74', 3270)
('6.46', 15539)
('40.78', 5)
('76.36', 1)
('76.35', 1)
('12.76', 3289)
('94.80', 2)
('76.30', 2)
('12.71', 3371)
('94.88', 1)
('12.70', 28994)
('12.73', 3350)
('12.72', 3301)
('40.79', 4)
('160.30', 1)
('12.79', 3216)
('40.76', 6)
('160.35', 1)
('12.78', 3181)
('153.00', 1)
('40.77', 6)
('71732.70', 1)
('40.72', 7)
('506.40', 1)
('35.69', 17)
('35.68', 24)
('2.40', 1151337)
('40.73', 4)
('2.42', 123913)
('2.43', 123310)
('2.44', 122809)
('2.45', 122018)
('2.46', 120809)
('2.47', 120561)
('2.48', 120005)
('2.49', 117808)
('80.50', 3)
('71.29', 1)
('71.28', 1)
('71.21', 1)
('71.20', 4)
('71.22', 1)
('35.67', 21)
('35.66', 23)
('80.51', 1)
('35.63', 27)
('164.36', 1)
('164.30', 1)
('122.16', 1)
('122.10', 1)
('225010.10', 1)
('66.10', 3)
('66.11', 1)
('66.12', 1)
('66.13', 2)
('66.14', 3)
('66.15', 1)
('66.19', 1)
('83.50', 1)
('83.53', 1)
('53.25', 1)
('39.83', 8)
('39.82', 6)
('39.81', 10)
('39.80', 79)
('39.87', 10)
('39.86', 7)
('39.85', 8)
('39.84', 12)
('39.89', 4)
('39.88', 8)
('82.60', 1)
('4.59', 33215)
('4.58', 33366)
('4.55', 33760)
('4.54', 34266)
('4.57', 33292)
('4.56', 33936)
('4.51', 34401)
('4.50', 310486)
('4.53', 34065)
('4.52', 34282)
('22.76', 452)
('22.77', 436)
('22.74', 423)
('22.75', 389)
('22.72', 471)
('22.73', 403)
('22.70', 3605)
('22.71', 436)
('57.14', 2)
('57.15', 1)
('57.16', 1)
('57.10', 10)
('57.11', 1)
('22.78', 389)
('57.13', 2)
('78.24', 1)
('78.22', 1)
('58.47', 1)
('109.29', 1)
('52.10', 27)
('109.20', 1)
('59.18', 2)
('185.60', 1)
('59.10', 15)
('59.11', 2)
('59.17', 2)
('59.14', 1)
('59.15', 1)
('49.84', 1)
('49.85', 3)
('49.86', 2)
('49.87', 2)
('49.80', 21)
('49.81', 1)
('49.82', 3)
('49.83', 4)
('49.88', 6)
('49.89', 2)
('44.47', 4)
('44.46', 5)
('44.45', 5)
('44.44', 3)
('44.43', 3)
('44.42', 5)
('44.41', 5)
('44.40', 46)
('147.61', 1)
('44.49', 6)
('44.48', 2)
('17.29', 4996)
('17.28', 4964)
('32.88', 22)
('32.89', 28)
('72.36', 1)
('72.34', 1)
('32.82', 31)
('32.83', 34)
('32.80', 244)
('32.81', 21)
('32.86', 27)
('32.87', 24)
('32.84', 28)
('32.85', 32)
('62.13', 1)
('69.39', 1)
('69.34', 2)
('69.33', 2)
('69.30', 5)
('105.89', 2)
('89.56', 1)
('29.44', 79)
('43.94', 6)
('43.91', 8)
('34.55', 16)
('65.48', 1)
('34.54', 30)
('58.66', 1)
('65.42', 1)
('65.40', 12)
('65.41', 2)
('65.46', 1)
('65.47', 2)
('65.44', 2)
('65.45', 2)
('68.64', 1)
('117.83', 1)
('117.80', 2)
('28.89', 102)
('44.03', 6)
('68.14', 2)
('68.12', 2)
('68.10', 2)
('68.11', 1)
('28.81', 101)
('28.80', 787)
('28.83', 92)
('28.82', 89)
('28.85', 116)
('28.84', 88)
('28.87', 90)
('28.86', 98)
('44.00', 39)
('28.57', 128)
('44.07', 3)
('17.60', 47895)
('314.10', 1)
('44.05', 3)
('44.04', 6)
('20.47', 1711)
('20.46', 1667)
('13.29', 2733)
('13.28', 2597)
('13.25', 2659)
('13.24', 2701)
('13.27', 2619)
('13.26', 2585)
('13.21', 2717)
('13.20', 22883)
('13.23', 2544)
('13.22', 2592)
('18.64', 3651)
('18.65', 3782)
('18.66', 3760)
('18.67', 3762)
('18.60', 32434)
('18.61', 3831)
('18.62', 3765)
('18.63', 3885)
('18.68', 3834)
('18.69', 3708)
('5.27', 25371)
('5.26', 25555)
('5.25', 25521)
('5.24', 25360)
('5.23', 25610)
('5.22', 26278)
('5.21', 25611)
('5.20', 233143)
('5.29', 25075)
('5.28', 25266)
('50.24', 3)
('50.25', 4)
('50.26', 1)
('50.27', 5)
('50.20', 29)
('50.21', 4)
('50.22', 1)
('50.23', 3)
('25.06', 112)
('100.10', 1)
('50.29', 1)
('25.07', 139)
('226.60', 1)
('99.96', 1)
('52.62', 3)
('52.63', 4)
('52.60', 18)
('52.61', 3)
('52.66', 1)
('52.67', 6)
('52.64', 1)
('52.65', 1)
('52.68', 1)
('52.69', 5)
('42.17', 10)
('99.90', 2)
('21.06', 1358)
('21.07', 1342)
('21.04', 1351)
('21.05', 1348)
('21.02', 1328)
('21.03', 1411)
('21.00', 11723)
('21.01', 1337)
('21.08', 1324)
('21.09', 1340)
('98.70', 2)
('43.79', 8)
('43.78', 7)
('43.77', 7)
('43.76', 8)
('43.75', 8)
('43.74', 10)
('43.73', 9)
('43.72', 3)
('43.71', 6)
('43.70', 36)
('178.60', 4)
('54.81', 2)
('14.59', 1973)
('14.58', 1922)
('14.51', 1923)
('14.50', 17181)
('14.53', 1960)
('14.52', 1900)
('14.55', 1994)
('14.54', 1906)
('14.57', 1946)
('14.56', 1889)
('1568792.30', 1)
('802.60', 1)
('132.23', 1)
('40.18', 2)
('40.19', 7)
('16.55', 3340)
('267.47', 1)
('16.54', 3267)
('76.65', 2)
('76.60', 2)
('40.10', 61)
('40.11', 13)
('40.12', 9)
('40.13', 8)
('40.14', 13)
('40.15', 11)
('19.05', 2964)
('19.04', 2907)
('19.07', 2971)
('19.06', 3104)
('19.01', 3121)
('9.54', 10024)
('19.03', 3011)
('19.02', 3091)
('16.58', 3291)
('19.09', 2915)
('19.08', 2930)
('300.50', 1)
('40.97', 2)
('160.50', 1)
('268.19', 1)
('71.06', 1)
('2.68', 103520)
('2.69', 102596)
('2.66', 104539)
('2.67', 103860)
('2.64', 106550)
('2.65', 105699)
('2.62', 107567)
('2.63', 107067)
('2.60', 997270)
('2.61', 108684)
('120.37', 1)
('85.35', 1)
('85.30', 3)
('168.60', 1)
('83.73', 1)
('83.70', 3)
('165.30', 2)
('4.39', 36426)
('4.38', 36610)
('65.08', 2)
('4.33', 37559)
('4.32', 37736)
('4.31', 37874)
('4.30', 341348)
('4.37', 36460)
('4.36', 36789)
('4.35', 37145)
('4.34', 37294)
('47.99', 6)
('22.58', 501)
('22.59', 489)
('78.03', 1)
('22.54', 519)
('22.55', 513)
('57.70', 19)
('47.92', 3)
('22.50', 4381)
('22.51', 550)
('22.52', 536)
('22.53', 468)
('59.30', 20)
('59.31', 1)
('59.32', 1)
('59.33', 2)
('59.35', 1)
('59.37', 2)
('185.40', 1)
('136.20', 1)
('801.70', 1)
('47.59', 5)
('47.58', 8)
('17.07', 4561)
('17.06', 4454)
('17.05', 4644)
('17.04', 4473)
('17.03', 4327)
('17.02', 4458)
('17.01', 4474)
('17.00', 40422)
('118.80', 1)
('17.09', 4571)
('17.08', 4489)
('41.93', 8)
('41.92', 6)
('72.50', 4)
('41.91', 5)
('189.12', 1)
('41.90', 46)
('41.97', 7)
('189.10', 1)
('41.96', 7)
('11.09', 7179)
('11.08', 7331)
('11.05', 7264)
('11.04', 7274)
('11.07', 7220)
('11.06', 7297)
('11.01', 7200)
('11.00', 64500)
('11.03', 7262)
('11.02', 7209)
('55.34', 3)
('55.35', 4)
('55.36', 1)
('3.90', 426770)
('3.91', 47347)
('3.92', 47422)
('3.93', 46806)
('3.94', 46257)
('3.95', 46578)
('3.96', 46024)
('3.97', 45585)
('3.98', 45049)
('3.99', 45131)
('10302.40', 1)
('146.60', 1)
('31.94', 29)
('31.95', 31)
('31.96', 29)
('31.97', 30)
('31.90', 258)
('31.91', 27)
('31.92', 23)
('31.93', 35)
('179.80', 1)
('31.98', 31)
('31.99', 20)
('65.60', 4)
('65.62', 1)
('65.64', 3)
('65.65', 1)
('65.66', 1)
('65.68', 1)
('68.39', 2)
('68.34', 1)
('68.37', 2)
('68.30', 4)
('68.31', 1)
('68.33', 4)
('13.09', 2848)
('13.08', 2787)
('13.03', 2925)
('13.02', 2875)
('13.01', 2950)
('13.00', 25202)
('13.07', 2840)
('13.06', 2796)
('13.05', 2836)
('13.04', 2865)
('18.02', 5084)
('18.03', 5049)
('18.00', 43828)
('18.01', 5099)
('18.06', 5009)
('18.07', 4982)
('18.04', 5142)
('18.05', 5063)
('18.08', 5128)
('18.09', 5064)
('5.09', 27151)
('5.08', 27126)
('5.05', 27875)
('5.04', 27448)
('5.07', 27557)
('5.06', 27650)
('5.01', 28021)
('5.00', 253394)
('5.03', 27880)
('5.02', 27881)
('50.42', 3)
('50.43', 4)
('50.40', 27)
('50.41', 3)
('124.34', 1)
('50.47', 2)
('50.44', 3)
('50.45', 4)
('21.16', 1263)
('50.49', 4)
('42.81', 8)
('42.80', 52)
('42.83', 3)
('42.82', 3)
('42.85', 6)
('42.84', 10)
('247.50', 1)
('52.49', 2)
('73.60', 2)
('42.87', 9)
('52.40', 22)
('52.41', 3)
('52.42', 5)
('42.86', 6)
('52.44', 1)
('52.45', 2)
('52.46', 1)
('52.47', 5)
('21.28', 1210)
('21.29', 1251)
('21.24', 1248)
('21.25', 1261)
('21.26', 1235)
('21.27', 1274)
('21.20', 10885)
('21.21', 1278)
('21.22', 1310)
('21.23', 1226)
('98.10', 1)
('6535.20', 1)
('85.80', 1)
('53.87', 1)
('175.60', 2)
('53.86', 1)
('14.77', 1918)
('14.76', 1971)
('14.75', 1875)
('14.74', 1898)
('14.73', 2006)
('14.72', 1931)
('14.71', 1874)
('14.70', 17180)
('14.79', 1880)
('14.78', 1827)
('509.10', 1)
('53.80', 15)
('19.23', 2730)
('19.22', 2714)
('19.21', 2828)
('19.20', 23431)
('19.27', 2676)
('19.26', 2674)
('19.25', 2676)
('19.24', 2693)
('19.29', 2560)
('19.28', 2723)
('2.19', 148537)
('1666.00', 1)
('2.18', 150261)
('46.62', 1)
('162.20', 2)
('71.78', 1)
('61.83', 2)
('61.80', 12)
('61.81', 4)
('61.86', 1)
('61.87', 2)
('500.00', 14)
('61.88', 1)
('5000000.00', 2)
('90.45', 1)
('90.40', 1)
('90.41', 1)
('96765.00', 1)
('254.70', 1)
('63.80', 4)
('85.10', 3)
('63.85', 1)
('85.14', 1)
('54.25', 3)
('83.10', 5)
('83.17', 1)
('52.28', 1)
('52.29', 3)
('52.26', 2)
('52.27', 1)
('5073.20', 1)
('38.95', 9)
('4.11', 42401)
('4.10', 380446)
('4.13', 41408)
('4.12', 41743)
('4.15', 41437)
('4.14', 41470)
('4.17', 40836)
('4.16', 40966)
('4.19', 40543)
('4.18', 40849)
('52.23', 3)
('57.50', 11)
('57.51', 1)
('57.52', 2)
('57.53', 3)
('57.55', 2)
('57.56', 1)
('57.57', 2)
('57.59', 2)
('52.21', 2)
('22.38', 589)
('22.39', 557)
('78.66', 1)
('22.32', 611)
('22.33', 622)
('22.30', 5051)
('22.31', 624)
('22.36', 585)
('22.37', 588)
('22.34', 614)
('22.35', 596)
('360.50', 1)
('187.70', 1)
('185.20', 1)
('127.00', 1)
('127.02', 1)
('174.80', 1)
('64.10', 3)
('1.35', 275318)
('72.76', 1)
('44.89', 3)
('44.88', 2)
('72.72', 1)
('32.48', 28)
('32.49', 18)
('32.46', 33)
('32.47', 29)
('32.44', 29)
('44.80', 43)
('32.42', 31)
('44.86', 9)
('32.40', 259)
('32.41', 29)
('167.50', 3)
('109.69', 1)
('308228.50', 1)
('26.14', 111)
('11.29', 6995)
('37.99', 14)
('40.86', 1)
('11.23', 7047)
('11.22', 7009)
('11.21', 7178)
('11.20', 60944)
('11.27', 6939)
('11.26', 7021)
('11.25', 7005)
('11.24', 7193)
('26.17', 113)
('40.83', 13)
('40.82', 6)
('26.12', 98)
('26.13', 124)
('80.33', 1)
('26.38', 120)
('26.39', 106)
('26.36', 115)
('26.37', 114)
('26.34', 129)
('26.35', 118)
('26.32', 132)
('26.33', 130)
('26.30', 1042)
('26.31', 124)
('65.89', 1)
('65.86', 1)
('65.85', 1)
('65.82', 1)
('65.83', 1)
('65.80', 5)
('65.81', 1)
('181.26', 1)
('181.20', 1)
('68.50', 5)
('68.51', 1)
('68.57', 1)
('208.10', 1)
('13.61', 2275)
('35.91', 13)
('35.92', 27)
('13.62', 2307)
('13.65', 2306)
('13.64', 2382)
('13.67', 2373)
('13.66', 2312)
('13.69', 2274)
('13.68', 2315)
('107.73', 1)
('18.28', 4643)
('18.29', 4751)
('133.00', 2)
('18.20', 40604)
('18.21', 4712)
('18.22', 4801)
('18.23', 4651)
('18.24', 4766)
('18.25', 4760)
('18.26', 4557)
('18.27', 4586)
('178.93', 1)
('5.69', 20783)
('5.68', 21036)
('5.63', 21292)
('5.62', 21635)
('5.61', 21781)
('5.60', 194033)
('5.67', 21198)
('5.66', 21011)
('5.65', 21356)
('5.64', 21267)
('50.68', 2)
('105.30', 1)
('50.60', 22)
('50.61', 4)
('50.62', 4)
('50.64', 3)
('50.65', 1)
('50.66', 4)
('50.67', 2)
('0', 3422118)
('511330.00', 1)
('28.49', 113)
('28.48', 97)
('28.45', 127)
('28.44', 130)
('28.47', 111)
('28.46', 131)
('28.41', 118)
('28.40', 1093)
('28.43', 114)
('28.42', 123)
('3318000.00', 2)
('21.48', 1148)
('21.49', 1014)
('98.30', 1)
('21.42', 1144)
('21.43', 1148)
('21.40', 9763)
('21.41', 1166)
('21.46', 1113)
('21.47', 1061)
('21.44', 1100)
('21.45', 1113)
('49.69', 2)
('667.40', 1)
('166.80', 3)
('14.99', 1866)
('14.98', 1941)
('14.95', 1903)
('14.94', 1923)
('14.97', 1847)
('14.96', 1899)
('14.91', 1926)
('14.90', 16866)
('14.93', 1824)
('14.92', 1862)
('132.64', 1)
('132.65', 1)
('132.67', 1)
('2900000.00', 1)
('171.20', 2)
('76.91', 2)
('76.90', 3)
('76.93', 1)
('12.67', 3410)
('12.64', 3462)
('6.54', 15415)
('177.60', 1)
('12.62', 3660)
('6.52', 15310)
('12.60', 30942)
('6.50', 137016)
('19.49', 2387)
('19.48', 2331)
('19.41', 2455)
('19.40', 21042)
('19.43', 2441)
('19.42', 2466)
('19.45', 2294)
('19.44', 2379)
('19.47', 2360)
('19.46', 2442)
('192.80', 2)
('6.59', 14941)
('6.58', 14969)
('131.40', 1)
('500.60', 1)
('87.30', 1)
('133.20', 1)
('67.96', 1)
('48.76', 3)
('48.77', 2)
('48.74', 1)
('48.75', 1)
('48.72', 5)
('48.73', 5)
('48.70', 45)
('48.71', 4)
('48.78', 4)
('48.79', 4)
('74.99', 1)
('74.94', 1)
('96.20', 1)
('74.90', 1)
('90.62', 1)
('35.78', 21)
('13.48', 2513)
('59.61', 1)
('13.47', 2469)
('59.60', 5)
('35.77', 15)
('91.82', 1)
('35.74', 21)
('21826.20', 1)
('35.75', 22)
('59.65', 2)
('35.72', 23)
('59.64', 1)
('35.73', 24)
('35.70', 129)
('35.71', 15)
('85.70', 4)
('54.88', 2)
('54.89', 1)
('54.82', 1)
('54.83', 2)
('54.80', 19)
('318000.00', 6)
('54.86', 5)
('54.87', 1)
('54.84', 2)
('54.85', 1)
('12.26', 4395)
('83.37', 1)
('83.35', 1)
('41.95', 6)
('83.30', 3)
('41.94', 3)
('111.45', 1)
('232.80', 1)
('22.10', 6083)
('22.11', 718)
('22.12', 707)
('22.13', 692)
('22.14', 676)
('22.15', 665)
('22.16', 669)
('22.17', 700)
('22.18', 654)
('22.19', 668)
('47.57', 4)
('47.56', 1)
('47.51', 5)
('47.50', 26)
('47.53', 2)
('47.52', 6)
('78.40', 4)
('78.45', 2)
('78.47', 1)
('104.98', 1)
('67.37', 2)
('67.31', 1)
('67.30', 11)
('67.33', 1)
('67.39', 1)
('67.38', 1)
('42.89', 9)
('42.88', 5)
('185.00', 1)
('24.18', 181)
('24.19', 159)
